1.5953e-02 2.6516e+03
1.9592e-02 3.3062e+03
2.5929e-02 4.2766e+03
3.1845e-02 5.4316e+03
4.1365e-02 6.5268e+03
5.0802e-02 8.1381e+03
6.4768e-02 1.0527e+04
7.9544e-02 1.2194e+04
1.1344e-01 1.5199e+04
1.5585e-01 1.9300e+04
2.1411e-01 2.2350e+04
2.7811e-01 2.6856e+04
3.8928e-01 3.1677e+04
5.0565e-01 3.8065e+04
7.2113e-01 4.9228e+04
1.0478e+00 6.0240e+04
1.3611e+00 7.6500e+04
1.9776e+00 9.5353e+04
2.7169e+00 1.2108e+05
3.9477e+00 1.4816e+05
5.3231e+00 1.8814e+05
6.4166e+00 2.1395e+05
8.1805e+00 2.4780e+05
1.0429e+01 2.8176e+05
1.3803e+01 3.2036e+05
1.8267e+01 3.4465e+05
2.3288e+01 3.5087e+05
3.0821e+01 3.5066e+05
4.3954e+01 3.1953e+05
5.8171e+01 2.8589e+05
7.1442e+01 2.8052e+05
1.0577e+02 2.6516e+05
1.5953e+02 2.3276e+05
2.5929e+02 2.0801e+05
4.0599e+02 1.8930e+05
7.5209e+02 1.6267e+05
