1.24E-04	8.53E+01	9.71E+02
1.97E-04	2.14E+02	1.55E+03
3.12E-04	4.42E+02	2.36E+03
4.95E-04	8.24E+02	3.63E+03
7.84E-04	1.55E+03	5.38E+03
1.24E-03	2.92E+03	7.68E+03
1.73E-03	4.56E+03	9.85E+03
1.97E-03	5.23E+03	1.04E+04
2.74E-03	7.75E+03	1.26E+04
3.12E-03	8.58E+03	1.33E+04
4.34E-03	1.17E+04	1.53E+04
4.95E-03	1.28E+04	1.61E+04
6.88E-03	1.66E+04	1.82E+04
7.84E-03	1.79E+04	1.89E+04
1.09E-02	2.21E+04	2.09E+04
1.24E-02	2.36E+04	2.17E+04
1.73E-02	2.85E+04	2.38E+04
1.97E-02	3.00E+04	2.45E+04
2.74E-02	3.56E+04	2.69E+04
3.12E-02	3.72E+04	2.75E+04
4.34E-02	4.35E+04	3.03E+04
4.95E-02	4.52E+04	3.08E+04
6.88E-02	5.25E+04	3.40E+04
7.84E-02	5.42E+04	3.45E+04
1.00E-01	6.04E+04	3.72E+04
1.09E-01	6.26E+04	3.82E+04
1.24E-01	6.42E+04	3.86E+04
1.58E-01	7.18E+04	4.17E+04
1.73E-01	7.41E+04	4.27E+04
1.97E-01	7.55E+04	4.30E+04
2.51E-01	8.45E+04	4.63E+04
2.74E-01	8.71E+04	4.74E+04
3.12E-01	8.83E+04	4.77E+04
3.98E-01	9.92E+04	5.16E+04
4.34E-01	1.02E+05	5.22E+04
4.95E-01	1.03E+05	5.25E+04
6.31E-01	1.15E+05	5.65E+04
6.88E-01	1.18E+05	5.67E+04
7.84E-01	1.19E+05	5.72E+04
1.00E+00	1.33E+05	6.11E+04
1.09E+00	1.36E+05	6.07E+04
1.23E+00	1.39E+05	6.23E+04
1.24E+00	1.36E+05	6.13E+04
1.58E+00	1.52E+05	6.52E+04
1.73E+00	1.55E+05	6.40E+04
1.95E+00	1.60E+05	6.62E+04
2.51E+00	1.73E+05	6.84E+04
3.09E+00	1.81E+05	6.92E+04
3.98E+00	1.94E+05	7.06E+04
4.89E+00	2.02E+05	7.14E+04
6.31E+00	2.16E+05	7.22E+04
7.75E+00	2.25E+05	7.22E+04
1.00E+01	2.39E+05	7.25E+04
1.23E+01	2.47E+05	7.23E+04
1.59E+01	2.61E+05	7.17E+04
1.95E+01	2.70E+05	7.06E+04
2.44E+01	2.71E+05	7.19E+04
2.51E+01	2.83E+05	6.96E+04
3.09E+01	2.91E+05	6.87E+04
3.86E+01	2.96E+05	6.84E+04
3.98E+01	3.03E+05	6.70E+04
4.89E+01	3.11E+05	6.60E+04
6.12E+01	3.17E+05	6.57E+04
6.31E+01	3.22E+05	6.40E+04
7.76E+01	3.30E+05	6.29E+04
9.71E+01	3.37E+05	6.19E+04
1.00E+02	3.41E+05	6.13E+04
1.23E+02	3.48E+05	5.99E+04
1.54E+02	3.54E+05	5.92E+04
1.95E+02	3.65E+05	5.71E+04
2.44E+02	3.71E+05	5.60E+04
3.09E+02	3.81E+05	5.43E+04
3.86E+02	3.87E+05	5.34E+04
4.89E+02	3.95E+05	5.24E+04
6.12E+02	4.02E+05	5.18E+04
7.76E+02	4.09E+05	5.16E+04
9.71E+02	4.15E+05	5.13E+04
1.23E+03	4.22E+05	5.29E+04
1.54E+03	4.28E+05	5.28E+04
1.97E+03	4.19E+05	5.29E+04
2.44E+03	4.41E+05	5.71E+04
3.13E+03	4.37E+05	5.93E+04
3.86E+03	4.54E+05	6.44E+04
4.96E+03	4.53E+05	7.13E+04
6.12E+03	4.70E+05	7.63E+04
7.85E+03	4.71E+05	8.80E+04
9.71E+03	4.87E+05	9.35E+04
1.24E+04	4.91E+05	1.14E+05
1.54E+04	5.07E+05	1.19E+05
1.97E+04	5.17E+05	1.48E+05
2.44E+04	5.34E+05	1.54E+05
3.13E+04	5.51E+05	1.96E+05
4.96E+04	5.96E+05	2.59E+05
7.85E+04	6.54E+05	3.43E+05
1.24E+05	7.31E+05	4.55E+05
1.97E+05	8.31E+05	6.05E+05
2.04E+05	8.24E+05	5.91E+05
3.13E+05	9.59E+05	8.08E+05
3.23E+05	9.49E+05	8.27E+05
4.96E+05	1.13E+06	1.08E+06
5.12E+05	1.11E+06	1.14E+06
7.85E+05	1.34E+06	1.47E+06
8.12E+05	1.32E+06	1.58E+06
1.24E+06	1.61E+06	2.00E+06
1.29E+06	1.58E+06	2.20E+06
1.97E+06	1.96E+06	2.75E+06
2.04E+06	1.92E+06	3.09E+06
3.23E+06	2.36E+06	4.40E+06
5.12E+06	2.95E+06	6.31E+06
8.12E+06	3.73E+06	9.15E+06
1.29E+07	4.83E+06	1.34E+07
2.04E+07	6.46E+06	1.97E+07
3.23E+07	9.01E+06	2.92E+07
5.12E+07	1.32E+07	4.33E+07
8.11E+07	2.06E+07	6.39E+07

