1.14E-04	2.77E+02	1.36E+03
1.81E-04	5.59E+02	2.19E+03
2.87E-04	1.04E+03	3.28E+03
4.55E-04	1.75E+03	4.81E+03
7.21E-04	2.96E+03	6.81E+03
1.14E-03	4.83E+03	9.27E+03
1.81E-03	7.65E+03	1.21E+04
2.87E-03	1.14E+04	1.51E+04
4.55E-03	1.62E+04	1.81E+04
7.21E-03	2.17E+04	2.10E+04
1.14E-02	2.81E+04	2.40E+04
1.81E-02	3.52E+04	2.71E+04
2.87E-02	4.31E+04	3.04E+04
4.55E-02	5.20E+04	3.38E+04
7.21E-02	6.18E+04	3.77E+04
1.00E-01	6.87E+04	4.15E+04
1.14E-01	7.28E+04	4.18E+04
1.58E-01	8.31E+04	4.68E+04
1.81E-01	8.52E+04	4.62E+04
2.51E-01	9.81E+04	5.17E+04
2.87E-01	9.90E+04	5.06E+04
3.98E-01	1.15E+05	5.67E+04
4.55E-01	1.14E+05	5.46E+04
6.31E-01	1.33E+05	6.10E+04
7.21E-01	1.30E+05	5.84E+04
1.00E+00	1.51E+05	6.49E+04
1.14E+00	1.47E+05	6.22E+04
1.26E+00	1.59E+05	6.62E+04
1.58E+00	1.71E+05	6.91E+04
1.99E+00	1.79E+05	7.04E+04
2.51E+00	1.92E+05	7.29E+04
3.15E+00	2.01E+05	7.41E+04
3.98E+00	2.15E+05	7.62E+04
5.00E+00	2.25E+05	7.72E+04
6.31E+00	2.40E+05	7.83E+04
7.92E+00	2.50E+05	7.83E+04
1.00E+01	2.64E+05	7.86E+04
1.26E+01	2.74E+05	7.82E+04
1.59E+01	2.89E+05	7.72E+04
1.99E+01	2.99E+05	7.58E+04
2.36E+01	3.02E+05	7.54E+04
2.51E+01	3.13E+05	7.40E+04
3.15E+01	3.22E+05	7.27E+04
3.74E+01	3.27E+05	7.20E+04
3.98E+01	3.34E+05	6.99E+04
5.00E+01	3.43E+05	6.81E+04
5.92E+01	3.49E+05	6.68E+04
6.31E+01	3.54E+05	6.52E+04
7.92E+01	3.62E+05	6.37E+04
9.39E+01	3.68E+05	6.17E+04
1.00E+02	3.72E+05	6.14E+04
1.26E+02	3.80E+05	5.97E+04
1.49E+02	3.85E+05	5.82E+04
1.99E+02	3.96E+05	5.61E+04
2.36E+02	4.02E+05	5.49E+04
3.15E+02	4.11E+05	5.34E+04
3.74E+02	4.16E+05	5.29E+04
5.00E+02	4.25E+05	5.16E+04
5.92E+02	4.30E+05	5.14E+04
7.92E+02	4.38E+05	5.13E+04
9.39E+02	4.44E+05	5.11E+04
1.26E+03	4.51E+05	5.27E+04
1.49E+03	4.57E+05	5.27E+04
1.65E+03	4.38E+05	5.11E+04
2.36E+03	4.69E+05	5.68E+04
2.62E+03	4.60E+05	5.67E+04
3.74E+03	4.83E+05	6.39E+04
4.15E+03	4.78E+05	6.48E+04
5.92E+03	4.98E+05	7.58E+04
6.57E+03	4.95E+05	8.12E+04
9.39E+03	5.15E+05	9.33E+04
1.04E+04	5.14E+05	1.04E+05
1.49E+04	5.35E+05	1.19E+05
1.65E+04	5.38E+05	1.35E+05
2.36E+04	5.62E+05	1.54E+05
2.62E+04	5.70E+05	1.79E+05
4.15E+04	6.11E+05	2.38E+05
6.57E+04	6.65E+05	3.16E+05
6.85E+04	6.71E+05	3.23E+05
1.04E+05	7.37E+05	4.20E+05
1.09E+05	7.40E+05	4.35E+05
1.65E+05	8.32E+05	5.61E+05
1.72E+05	8.30E+05	5.92E+05
2.62E+05	9.53E+05	7.49E+05
2.73E+05	9.51E+05	8.01E+05
4.15E+05	1.11E+06	1.00E+06
4.32E+05	1.10E+06	1.09E+06
6.57E+05	1.31E+06	1.35E+06
6.85E+05	1.30E+06	1.50E+06
1.04E+06	1.57E+06	1.84E+06
1.09E+06	1.55E+06	2.08E+06
1.65E+06	1.90E+06	2.52E+06
1.72E+06	1.87E+06	2.91E+06
2.73E+06	2.29E+06	4.11E+06
4.32E+06	2.85E+06	5.89E+06
6.85E+06	3.61E+06	8.50E+06
1.09E+07	4.64E+06	1.24E+07
1.72E+07	6.15E+06	1.82E+07
2.73E+07	8.49E+06	2.69E+07
4.32E+07	1.23E+07	3.97E+07
6.85E+07	1.88E+07	5.86E+07

